pcc_id,recipe_name,recipe_links,author,recipe_image,recipe_overview,recipe_description,recipe_tags,recipe_ingredients,recipe_directions,external_url
100338,Black Bean Corn Cakes,https://www.pccmarkets.com/recipe/black-bean-corn-cakes/,,,"Ingredient Notes: Vegetarian, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"BLACK BEANS
CORN","['1 cup water', '1/2 cup cornmeal or polenta', '1 teaspoon dulse', '1/4 cup grated Romano cheese', '2 cups cooked black beans, drained', '1 or 2 jalapeños - stemmed, seeded and finely chopped', '2 cloves garlic, peeled and chopped', '2 tablespoons chopped red onions', '3 tablespoons chopped cilantro', '1/4 cup cooked yellow corn kernels (frozen is fine)', 'Olive oil']","['In a small saucepan, heat water over medium-high until boiling. Slowly stir in cornmeal and dulse in a slow steady stream to avoid lumps. Add cheese. Heat, stirring constantly, about 3 to 5 minutes, or until the cornmeal has cooked through and forms a solid mass away from the sides of the pan.', 'Combine beans, jalapeños, garlic, red onions and cilantro; finely chop by hand or in a food processor. Process until a roughly chopped paste is formed. Stir in cornmeal and corn kernels.', 'Place a sheet of waxed paper on your work surface. Spoon bean mixture out into about 10 portions. Small patties are better; flatten then cook in a hot skillet in a very small amount of olive oil until crispy, about 3 minutes on each side. Serve warm.']",https://www.pccmarkets.com
100339,Turkish Zucchini Pancakes,https://www.pccmarkets.com/recipe/turkish-zucchini-pancakes/,,,"Yields: Makes about 20
Ingredient Notes: Vegetarian, Corn-free, Peanut-free, Soy-free",,"WALNUTS
ZUCCHINI","['1 pound zucchini, trimmed and coarsely grated', '2 cups chopped green onions', '4 eggs, beaten to blend', '1/2 cup all-purpose flour', '1/3 cup chopped fresh dill or 1 1/2 tablespoons dried dillweed', '1/3 cup chopped fresh parsley', '2 tablespoons chopped fresh tarragon or 2 teaspoons dried', '1/2 teaspoon salt', '1/2 teaspoon ground pepper', '1/2 cup crumbled feta cheese (about 3 ounces)', '2/3 cup chopped walnuts', 'Olive oil']","['Place zucchini in colander. Sprinkle zucchini with salt and let stand 30 minutes to drain. Squeeze zucchini between hands to remove liquid, then squeeze dry in several layers of paper towels.', 'Combine zucchini, chopped green onions, eggs, flour, dill, parsley, tarragon, salt and pepper in medium bowl. Mix well. Fold in crumbled feta cheese. Fold chopped walnuts into zucchini mixture. (Zucchini mixture can be prepared 3 hours ahead. Cover tightly and refrigerate. Stir to blend before continuing.)', 'Preheat oven to 300°F. Place baking sheet in oven. Cover bottom of large non-stick skillet with olive oil. Heat skillet over medium-high heat. Working in batches, drop zucchini mixture into skillet by heaping tablespoonsful. Fry until pancakes are golden brown and cooked through, about 3 minutes per side. Transfer each batch of pancakes to baking sheet in oven to keep warm. Serve pancakes hot.']",https://www.pccmarkets.com
100340,Pcc Garlic Prawns,https://www.pccmarkets.com/recipe/pcc-garlic-prawns/,,,"Serves: 2
Ingredient Notes: Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"GARLIC
SHRIMP","['12 prawns', '2 tablespoons olive oil', '3 cloves garlic, minced', '1/2 lemon, juiced', 'Chopped parsley, for garnish']","['Thaw, clean and de-vein prawns. Heat oil in a sauté pan over medium heat. Sauté prawns and garlic for about 2 minutes, tossing occasionally.', 'Squeeze lemon juice over prawns and toss for another 30 seconds. Prawns should be pink and slightly firm. Sprinkle with parsley and serve.']",https://www.pccmarkets.com
100341,Potato Latkes,https://www.pccmarkets.com/recipe/potato-latkes/,"By Marie Donadio, PCC Cooks instructor",,"Serves: 8
Ingredient Notes: Vegetarian, Corn-free, Dairy-free, Peanut-free, Soy-free, Tree nut-free",,POTATOES,"['5 to 6 large potatoes, scrubbed and peeled (peeling optional)', '1 onion, quartered', '1 carrot, peeled and cut in 1-inch pieces', '2 tablespoons lemon juice', '2 eggs, lightly beaten', '1/4 to 1/2 cup matzo meal or breadcrumbs', '1 teaspoon salt', '1/2 teaspoon pepper, or to taste', 'High-heat oil, such as canola', 'Applesauce or sour cream, for serving (optional)']","['Using the grating blade of a food processor or a hand grater, coarsely grate potatoes, onion and carrot. Move to a mixing bowl, and squeeze out as much excess liquid as you can. Pour lemon juice over potato mixture and stir to prevent browning.', 'Stir in eggs and matzo meal or breadcrumbs to create a batter. Add salt and pepper.', 'Drop by rounded tablespoons onto a lightly oiled hot griddle. Flatten with the back of spoon and cook for 3 to 5 minutes on each side until golden brown and crisp. Drain on brown paper bags. Keep in a warm oven until serving.', 'Serve with homemade applesauce or sour cream.']",https://www.pccmarkets.com
100342,Honeyed Walnuts,https://www.pccmarkets.com/recipe/honeyed-walnuts/,,,"Yields: 2 cups
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"APPETIZERS
GIFTS
HONEY","['1/2 cup honey', '1/4 cup unrefined or lightly refined cane sugar', '1 tablespoon unsalted butter', '1 teaspoon vanilla or almond extract (optional)', '2 cups walnut halves, lightly dry-pan-toasted']","['Stir honey, sugar and butter together in a small sauce pan over medium-high heat to dissolve sugar. Bring to a boil and cook, covered, approximately 3 minutes, as steam washes down inside pan. (If adding flavoring, do so once the sugar dissolves.)', 'Uncover and cook without stirring until it almost reaches the hard-crack stage, registering just less than 290° F on a candy thermometer. (If you don’t have a candy thermometer, consult a cookbook and follow directions to check for the hard-crack stage by dripping hot syrup into cold water.)', 'Once syrup reaches this stage, remove from the heat at once and toss immediately with toasted walnuts, using two wooden spoons. Continue tossing gently until syrup coats the nuts and hardens. The nuts should separate.', 'Place nuts on a sheet of parchment paper or waxed paper to cool. Once cool, after 20 minutes or so, pack into lightly lidded containers, lined with parchment paper or waxed paper to keep honeyed nuts crisp and crunchy. Or simply devour the same day!']",https://www.pccmarkets.com
100343,Yams With Masala Sauce,https://www.pccmarkets.com/recipe/yams-with-masala-sauce/,"By Njambi Gishuru, former PCC Cooks instructor",,"Serves: 12 as an appetizer.
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,YAMS,"['1 pound Red Garnet or Jewel yams', '1 large onion, small dice', '1 tablespoon vegetable oil', '2 cloves garlic, crushed', '1/2 teaspoon cumin seeds', '1/4 teaspoon ground cloves', '3 medium tomatoes, peeled and chopped', '1 cup tomato sauce', '2 tablespoons tomato paste', '1 cup water', '1 teaspoon black pepper', 'Salt, to taste']","['Pierce yams with a fork and place in a large pot with plenty of water. Boil until very tender, about 25 minutes. Allow to cool and remove the skin. Mash and roll into bite-sized balls. Set aside at room temperature.', 'Add oil to a saucepan and heat on high. Add onion, garlic, cumin seeds and cloves, and cook, stirring, for 2-3 minutes, to toast spices and lightly brown the onion. Lower temperature to medium, add tomatoes and cook until soft, 6-8 minutes. Add tomato paste, tomato sauce and water; allow to boil. Reduce heat to low; add pepper and salt. Simmer, stirring occasionally, for about 30 minutes.', 'Add the yam bites back to the sauce for the last few minutes of cooking, to warm them up. Serve immediately.']",https://www.pccmarkets.com
100344,Mediterranean Lentil Salad Bites,https://www.pccmarkets.com/recipe/mediterranean-lentil-salad-bites/,,,"Serves: 4
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"FETA
LENTILS
OLIVES","['1 cup French green lentils', '3 cups water', '1/2 teaspoon sea salt', '1 bay leaf', '1/4 cup red wine vinegar', '2 teaspoons lemon juice', '1/4 cup extra virgin olive oil', '1 teaspoon minced garlic', '1 tablespoon chopped fresh oregano', '1/2 cup minced red onions', '1/2 cup seeded, diced roma tomatoes', '1/4 cup pitted, thinly sliced Kalamata olives', 'Salt and pepper, to taste', '3 heads Belgian endive or 2 heads radicchio', '1/4 cup crumbled feta cheese']","['Rinse lentils and combine with water, sea salt and bay leaf in a saucepan. Bring to a boil, reduce heat, cover and cook until soft but not mushy, 40 to 45 minutes. Drain, rinse under cool water and chill.', 'Whisk together vinegar, lemon juice, olive oil and garlic. Set aside.', 'Combine lentils gently with oregano, onions, tomatoes and olives. Toss gently, but thoroughly with dressing. Cover and refrigerate for 1 hour or more before serving.', 'Wash and dry endive or radicchio leaves. If using radicchio, tear leaves into bite-sized pieces that are cupped enough to hold a spoonful of lentils. Fill leaves with lentil salad and sprinkle with cheese and additional oregano, if desired.', 'Variation: Substitute your favorite bottled vinaigrette.']",https://www.pccmarkets.com
100345,Dilly Dip,https://www.pccmarkets.com/recipe/dilly-dip/,,,"Yields: 1 1/2 cups
Ingredient Notes: Vegetarian, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Tree nut-free",,"MISO
TOFU","['1/2 pound plain silken tofu', '1/4 cup white miso', '2 tablespoons brown rice vinegar or fresh lime juice', '2 tablespoons unrefined sesame oil', '1 shallot, peeled and minced', '1 teaspoon honey', '2 teaspoons chopped fresh dill (reserve a few sprigs for garnish)']","['Drain tofu and place in blender with miso, vinegar, sesame oil, shallots and honey. Blend until smooth.', 'Pour dip into a serving dish and stir in dill. Cover and refrigerate until ready to use. Right before serving, garnish with dill sprigs, if desired.']",https://www.pccmarkets.com
100346,Summer Fruit Gazpacho,https://www.pccmarkets.com/recipe/summer-fruit-gazpacho/,,,"Serves: 6 to 8
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"BLUEBERRIES
MANGOES
MELONS","['4 cups watermelon chunks', '1 teaspoon minced fresh ginger', '1 cup blueberries', '1 mango, diced', '4 kiwis, peeled and diced', 'Juice of 1 lime', '6 tablespoons non-fat vanilla yogurt (for garnish)']","['Purée watermelon and ginger in a blender or food processor. Dice fruits into about 1/2 to 1 inch pieces, to look like the “vegetables” in the gazpacho. Turn out watermelon into a large bowl and add fruit pieces. Squeeze in lime juice. Chill well.', 'Ladle into bowls and serve with a dollop of yogurt.', 'Variation: Purée the yogurt with the watermelon for a creamy treat.']",https://www.pccmarkets.com
100347,Fresh Basil Miso Pesto,https://www.pccmarkets.com/recipe/fresh-basil-miso-pesto/,,,"Yields: about 1 1/2 cups
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free",,"BASIL
MISO
PESTO","['2 cloves garlic, peeled', '1 large bunch (or more) fresh basil leaves', '1/4 to 1/3 cup olive oil', '1/4 to 1/3 cup raw walnuts', '1/4 cup white miso']","['Combine all ingredients in the work bowl of a food processor and process until a smooth puree. Use immediately, or place a sheet of plastic wrap so it rests directly on the pesto (this will slow discoloration) and store in the fridge for up to 1 week.']",https://www.pccmarkets.com
100348,Petite Black Lentil Pâté,https://www.pccmarkets.com/recipe/petite-black-lentil-pate/,,,"Serves: 4 to 6
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"LENTILS
WALNUTS","['1 1/2 cups vegetable stock or water', '3 cloves garlic, minced', '1 bay leaf', '1/2 cup black lentils (may substitute green or brown)', '1/2 onion, small dice', '2 tablespoons extra virgin olive oil, divided', '1 large portabello mushroom, diced', '1/2 cup walnuts', '10 fresh string beans, coarsely chopped', '2 teaspoons each dried basil and oregano', '1/8 teaspoon red pepper flakes', 'Salt and pepper, to taste', '1 tablespoon minced fresh rosemary', '3 tablespoons fresh lemon juice, divided']","['Bring stock, garlic and bay leaf to a boil. Add lentils and reduce to a simmer. Cook covered for about 25 minutes or until softened. Discard bay leaf and set aside.', 'While lentils cook, sauté onions in 1 tablespoon oil over medium heat until lightly browned and softened, about 5 minutes. Add mushrooms and walnuts and cook until mushrooms have softened and cooked down.', 'Add string beans, basil, oregano, red pepper flakes, salt and pepper. Continue to cook until spices are very fragrant and string beans have softened slightly, about another 2 minutes. Add fresh rosemary and 2 tablespoons lemon juice. Cook until liquid is absorbed.', 'In a food processor, blend onion-mushroom mixture until very well mixed. Scrape down sides to make sure all ingredients have been well incorporated. Add lentils and mix again until very smooth. Add remaining tablespoon lemon juice and olive oil; mix well. Adjust seasoning if necessary. Let flavors marry at least 1 hour before serving.']",https://www.pccmarkets.com
100349,Fried Plantain,https://www.pccmarkets.com/recipe/fried-plantain/,,,"Serves: 2
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,,"['1 plantain, cut into 1/4-inch wheels', '1 tablespoon butter or canola oil', '1/4 teaspoon cinnamon']","['Peel plantain by first cutting a slit lengthwise from tip to tip, through the skin to the flesh of the fruit. Then, using your fingers and nails, pull back the peel going around the fruit, not lengthwise. Pare off any remaining bits of peel.', 'Heat butter or oil in heavy skillet over medium heat. Sprinkle cinnamon on plantain slices. Lay slices in the skillet, one layer deep. Cook for a few minutes until the bottoms of the slices start to brown. Carefully flip slices over and cook until browned. Serve warm.']",https://www.pccmarkets.com
100350,Winter Crudités,https://www.pccmarkets.com/recipe/winter-crudites/,,,"Prep Time: 10 minutes
Serves: 3
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"CRUCIFEROUS VEGETABLES
PARSNIPS
TURNIPS","['1 fist-sized amount of Jerusalem artichokes (white or purple) unpeeled', '1 small turnip, scrubbed and trimmed, unpeeled', '1 small rutabaga, scrubbed and trimmed, unpeeled', '1 broccoli stalk (not flowered crown), peeled', '1/2 lemon, squeezed', '2 tablespoons minced parsley for garnish']","['Scrub, then thinly slice Jerusalem artichokes. Place in a large bowl and toss with lemon juice. Cut turnip and rutabaga in quarters, then in small, thin slices. Add to bowl and toss. Remove slices, arrange on plate, garnish with parsley and serve with your choice of dip. Try with a yogurt, tofu-based or bean dip — or munch ’em just as they are!', 'Variation: Grate a bit of beet root and sprinkle on top.']",https://www.pccmarkets.com
100351,Broiled Grapefruit,https://www.pccmarkets.com/recipe/broiled-grapefruit/,,,"Serves: 2
Ingredient Notes: Vegetarian, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"CITRUS
GRAPEFRUIT","['1 grapefruit', '2 teaspoons brown sugar or honey']","['Cut grapefruit in half and remove seeds. Cut around the edge and sections with a serrated knife to loosen. Sprinkle each half with brown sugar or drizzle with honey.', 'Broil grapefruit for 2 to 10 minutes, or until juice bubbles and edge of peel turns light brown. Serve hot.']",https://www.pccmarkets.com
